-22.9422712	-43.2432715
-22.9132063	-43.2741493
-22.9967894	-43.24546489999999
-22.8350437	-43.3307052
-23.0661716	-43.5685583
-22.9230549	-43.5183894
-22.9108304	-43.5863796
-22.8998784	-43.22246519999999
-22.8733048	-43.4490871
-22.8879889	-43.2934
-22.9005309	-43.2000997
-22.8665288	-43.5102687
-22.9519424	-43.1864149
-22.7867565	-43.1856271
-22.8312945	-43.4141843
-22.8514327	-43.3268081
-23.0377679	-43.5598635
-22.9921556	-43.5929303
-22.8795337	-43.3373482
-22.8882822	-43.4004966
-22.8476799	-43.4656644
-22.9283061	-43.6360696
-22.9082323	-43.59527509999999
-22.843802	-43.2518035
-22.8978802	-43.569484
-22.86912	-43.674724
-22.8236917	-43.3618623
-22.8915448	-43.6056079
-22.8521872	-43.3494262
-22.9068467	-43.1728965
-22.9236873	-43.6014101
-22.9859493	-43.2452175
-22.875502	-43.532936
-22.874907	-43.4687294
-22.8692283	-43.29747099999999
-22.8519967	-43.5424332
-23.0202344	-43.482695
-22.9212222	-43.1892404
-22.9124391	-43.656887
-22.9016712	-43.2809691
-22.9219339	-43.6481938
-22.8907909	-43.614031
-22.9152499	-43.6101466
-22.9955627	-43.650225
-22.9559071	-43.3941215
-22.8549022	-43.46338919999999
-22.8770138	-43.41129650000001
-22.8616331	-43.2678135
-22.8765852	-43.4470355
-22.9494789	-43.35914469999999
-22.8070662	-43.3036332
-22.8780489	-43.3418382
-22.9356975	-43.2546761
-22.8258111	-43.3379012
-22.8268137	-43.3566153
-22.8579616	-43.2398393
-22.8642439	-43.47488329999999
-22.9142481	-43.1814529
-22.9627665	-43.5852107
-22.829871	-43.3287012
-22.8474855	-43.4713849
-22.9131356	-43.6175331
-22.9035907	-43.24236459999999
-22.9898283	-43.4610603
-22.8559695	-43.242089
-22.8574971	-43.2430137
-22.9170634	-43.431733
-22.8380988	-43.3474702
-22.8734634	-43.2394466
-22.8651791	-43.2431937
-22.8983978	-43.59438590000001
-22.9184611	-43.5583563
-22.910432	-43.20433510000001
-22.8284302	-43.3461028
-22.9068024	-43.2748407
-22.9563702	-43.68972100000001
-22.8892742	-43.44703870000001
-22.9597702	-43.1713128
-22.9816033	-43.1964039
-22.8234197	-43.2826729
-22.9199329	-43.6752681
-22.9933863	-43.2526856
-22.8607851	-43.2679217
-22.9894414	-43.2523537
-22.9881701	-43.4330949
-22.8993909	-43.2636286
-22.8499227	-43.3060184
-22.8340589	-43.4078327
-22.8146299	-43.3808791
-22.8785714	-43.2753081
-22.8945754	-43.4884602
-22.9914508	-43.3115352
-22.9169764	-43.1941693
-22.8861375	-43.4816746
-22.9022146	-43.3472647
-22.865347	-43.291126
-22.889874	-43.4824518
-22.8713139	-43.4870391
-22.8797796	-43.4970398
-22.8864528	-43.6397886
-22.8889176	-43.2281403
-22.7612836	-43.1076753
-22.878646	-43.250403
-22.8924072	-43.5912596
-22.850967	-43.245665
-22.8766004	-43.5278572
-22.9112524	-43.2056333
-22.8482635	-43.3621168
-22.8164524	-43.3819463
-22.9586935	-43.3431108
-22.809097	-43.188888
-22.7748119	-43.4255175
-22.8572709	-43.5415619
-22.8111089	-43.184382
-22.8413297	-43.3623077
-22.8977603	-43.1958961
-22.9376258	-43.3928814
-22.8781526	-43.6490295
-22.914352	-43.237614
-22.8648133	-43.2885734
-22.9815882	-43.3666464
-22.9606591	-43.351837
-22.8620538	-43.36769
-22.9708211	-43.3368163
-22.8951258	-43.2462836
-22.9185817	-43.6392465
-22.9080093	-43.6655672
-22.8156022	-43.3028307
-22.9384797	-43.6866644
-22.8478868	-43.3724155
3804	3772	34.645
3804	4310	43.394
3804	5558	38.475
3804	5715	44.287
3804	6129	21.152
3804	7326	47.563
3804	7273	30.071
3804	7961	37.445
3804	29672	35.445
3804	9111	29.723
3804	9718	24.566
3804	9783	19.908
3804	9784	40.099
3804	10836	18.402
3804	10890	13.367
3804	11849	6.921
3804	12518	40.073
3804	13323	9.184
3804	13648	18.753
3804	13802	31.354
3804	14398	3.688
3804	15969	26.845
3804	15962	19.529
3804	15711	38.156
3804	16475	14.375
3804	17076	5.528
3804	17079	16.309
3804	18087	10.908
3804	18090	44.899
3804	18192	5.901
3804	20325	32.821
3804	26145	14.566
3804	26150	8.81
3804	27891	28.564
3804	27886	16.309
3804	28747	31.759
3804	28560	13.968
3804	28564	38.053
3804	28629	39.18
3804	28536	36.98
3804	28640	20.79
3804	28549	10.559
3804	28634	20.288
3804	28649	40.502
3804	28745	35.92
3804	29670	26.095
3804	29669	41.59
3804	29679	6.255
3804	29675	15.135
3804	29680	17.985
3804	29678	19.658
3804	29677	36.538
3804	29676	24.635
3804	29673	21.033
3804	29674	30.711
3804	29671	42.004
3804	29681	9.58
3804	29716	33.28
3804	32356	35.209
3804	32285	30.6
3804	33013	34.91
3804	34557	25.804
3804	35600	36.371
3804	35867	24.3
3804	35776	23.377
3804	35613	18.889
3804	35814	34.925
3804	35727	38.039
3804	35856	29.949
3804	35777	30.601
3804	35800	23.941
3804	35603	47.728
3804	35861	35.288
3804	35601	36.706
3804	35833	36.2
3804	39810	34.175
3804	39800	38.266
3804	39733	21.555
3804	39812	38.034
3804	39811	18.622
3804	39799	36.574
3804	39729	16.247
3804	39744	35.867
3804	39731	21.821
3804	39753	27.954
3804	39742	32.637
3804	39749	5.062
3804	39730	15.802
3804	39870	37.476
3804	39750	15.947
3804	39737	41.527
3804	39767	37.746
3804	39739	12.739
3804	39728	17.173
3804	39743	34.456
3804	39745	35.136
3804	39740	9.054
3804	39752	2.678
3804	39751	12.389
3804	39894	34.381
3804	39732	27.789
3804	39910	24.534
3804	39734	24.663
3804	39765	35.193
3804	39736	13.183
3804	39735	30.377
3804	39738	16.037
3804	39766	39.439
3804	39746	30.819
3804	39741	34.416
3804	39747	19.207
3804	39748	7.763
3804	39764	20.683
3804	39754	19.714
3804	42481	22.849
3804	42483	38.273
3804	42480	38.073
3804	42482	16.477
3804	43247	34.668
3804	43965	29.499
3804	43963	30.621
3804	43964	44.118
3804	43962	10.152
3804	43791	10.847
3804	43790	2.276
3804	44114	30.95
3804	44135	4.258
3804	44387	13.04
3804	44795	21.201
3804	44770	9.449
3804	44720	22.964
3804	44486	19.235
3804	44692	13.22
3804	44842	29.947
3804	44915	12.462
3804	44974	37.806
3804	44971	32.672
3804	45144	15.965
3804	44914	12.291
3804	45004	35.562
3804	44951	32.84
3804	44811	20.077
3804	44837	30.675
3804	44843	30.439
3804	44812	9.247
3804	44910	14.493
3804	44836	29.1
3804	45262	29.571
3804	45274	28.313
3804	45273	27.464
3804	45265	35.739
3804	45275	14.121
3804	45281	18.821
3804	45267	42.646
3804	45586	5.054
3804	45877	47.862
3804	45715	45.387
3804	45917	20.694
3804	45913	38.391
3804	45727	32.548
3804	45748	26.892
3804	45723	33.018
3804	45993	16.356
3804	45957	17.829
3804	46176	19.032
3804	46036	11.875
3804	46074	15.166
3804	46256	17.051
3804	46172	10.574
3804	46066	23.218
3804	46189	37.61
3804	46155	9.412
3804	46270	8.274
3804	46243	21.162
3804	46708	9.619
3804	46710	9.104
3804	46709	9.879
3804	46715	29.96
3804	46758	31.089
3804	46724	67.561
3804	47819	30.124
3804	48331	27.361
3804	48254	30.823
3804	48330	18.697
3804	48061	35.844
3804	48187	11.709
3804	48510	15.244
3804	50973	20.898
3804	50917	35.528
3804	50974	19.566
3804	50976	18.923
3804	50918	35.915
3804	50972	11.85
3804	49994	36.433
3804	50547	9.938
3804	50978	30.773
3804	50383	33.827
3804	50274	21.574
3804	50952	17.054
3804	203	19.433
3804	267	12.194
3804	781	18.106
3804	927	32.599
3804	1992	49.257
3804	2171	36.769
3804	835	19.16
3804	902	39.815
3804	1988	10.412
3772	3804	31.989
3772	4310	19.212
3772	5558	3.846
3772	5715	21.818
3772	6129	43.645
3772	7326	7.67
3772	7273	2.209
3772	7961	10.013
3772	29672	57.938
3772	9111	5.243
3772	9718	9.184
3772	9783	53.293
3772	9784	16.284
3772	10836	57.335
3772	10890	35.86
3772	11849	27.015
3772	12518	17.603
3772	13323	40.284
3772	13648	53.16
3772	13802	53.847
3772	14398	26.655
3772	15969	9.587
3772	15962	55.854
3772	15711	15.687
3772	16475	54.667
3772	17076	24.69
3772	17079	12.288
3772	18087	41.009
3772	18090	17.861
3772	18192	25.145
3772	20325	4.206
3772	26145	21.224
3772	26150	22.155
3772	27891	4.337
3772	27886	12.288
3772	28747	60.787
3772	28560	36.46
3772	28564	67.798
3772	28629	24.816
3772	28536	59.472
3772	28640	58.076
3772	28549	40.66
3772	28634	57.575
3772	28649	16.688
3772	28745	58.412
3772	29670	33.839
3772	29669	64.082
3772	29679	24.165
3772	29675	45.001
3772	29680	40.478
3772	29678	48.262
3772	29677	59.03
3772	29676	47.127
3772	29673	43.526
3772	29674	53.204
3772	29671	64.497
3772	29681	32.072
3772	29716	55.773
3772	32356	64.236
3772	32285	53.093
3772	33013	57.403
3772	34557	48.296
3772	35600	58.863
3772	35867	46.792
3772	35776	45.87
3772	35613	41.381
3772	35814	57.418
3772	35727	60.531
3772	35856	52.441
3772	35777	53.094
3772	35800	46.434
3772	35603	70.221
3772	35861	57.781
3772	35601	59.199
3772	35833	58.693
3772	39810	4.992
3772	39800	15.796
3772	39733	13.774
3772	39812	60.526
3772	39811	60.166
3772	39799	65.602
3772	39729	38.739
3772	39744	35.084
3772	39731	14.41
3772	39753	5.704
3772	39742	55.13
3772	39749	25.798
3772	39730	49.497
3772	39870	59.968
3772	39750	18.633
3772	39737	64.019
3772	39767	60.239
3772	39739	35.232
3772	39728	39.666
3772	39743	30.77
3772	39745	20.002
3772	39740	39.156
3772	39752	32.779
3772	39751	23.706
3772	39894	5.199
3772	39732	3.493
3772	39910	47.027
3772	39734	6.817
3772	39765	12.724
3772	39736	35.675
3772	39735	2.516
3772	39738	38.53
3772	39766	61.931
3772	39746	6.688
3772	39741	63.444
3772	39747	18.042
3772	39748	23.746
3772	39764	43.175
3772	39754	16.207
3772	42481	31.957
3772	42483	60.765
3772	42480	5.549
3772	42482	60.754
3772	43247	7.055
3772	43965	2.451
3772	43963	5.106
3772	43964	17.08
3772	43962	39.18
3772	43791	23.592
3772	43790	30.216
3772	44114	53.443
3772	44135	26.339
3772	44387	42.067
3772	44795	43.694
3772	44770	40.5
3772	44720	60.262
3772	44486	41.728
3772	44692	35.712
3772	44842	52.44
3772	44915	22.694
3772	44974	60.299
3772	44971	15.413
3772	45144	38.457
3772	44914	23.608
3772	45004	1.144
3772	44951	55.333
3772	44811	49.105
3772	44837	53.168
3772	44843	52.931
3772	44812	38.275
3772	44910	36.985
3772	44836	51.592
3772	45262	52.064
3772	45274	3.789
3772	45273	10.206
3772	45265	58.232
3772	45275	36.613
3772	45281	58.95
3772	45267	20.176
3772	45586	28.594
3772	45877	70.355
3772	45715	67.879
3772	45917	43.187
3772	45913	10.84
3772	45727	61.575
3772	45748	49.385
3772	45723	62.045
3772	45993	45.384
3772	45957	49.498
3772	46176	41.525
3772	46036	34.367
3772	46074	37.658
3772	46256	56.46
3772	46172	18.792
3772	46066	52.246
3772	46189	60.102
3772	46155	17.629
3772	46270	38.375
3772	46243	43.655
3772	46708	17.837
3772	46710	24.599
3772	46709	21.558
3772	46715	5.104
3772	46758	53.582
3772	46724	90.054
3772	47819	52.617
3772	48331	4.042
3772	48254	53.315
3772	48330	17.532
3772	48061	58.336
3772	48187	34.202
3772	48510	37.736
3772	50973	49.926
3772	50917	58.021
3772	50974	42.058
3772	50976	15.416
3772	50918	58.407
3772	50972	34.343
3772	49994	58.926
3772	50547	38.966
3772	50978	8.304
3772	50383	56.319
3772	50274	44.066
3772	50952	46.082
3772	203	48.461
3772	267	34.687
3772	781	47.134
3772	927	55.091
3772	1992	5.048
3772	2171	6.743
3772	835	41.653
3772	902	12.263
3772	1988	32.905
4310	3804	31.386
4310	3772	14.98
4310	5558	18.81
4310	5715	18.237
4310	6129	43.042
4310	7326	14.611
4310	7273	13.237
4310	7961	17.65
4310	29672	57.335
4310	9111	19.598
4310	9718	9.965
4310	9783	55.437
4310	9784	3.269
4310	10836	54.514
4310	10890	35.257
4310	11849	26.412
4310	12518	29.948
4310	13323	39.681
4310	13648	54.281
4310	13802	53.244
4310	14398	26.052
4310	15969	8.472
4310	15962	57.208
4310	15711	28.032
4310	16475	51.816
4310	17076	24.087
4310	17079	10.358
4310	18087	40.406
4310	18090	11.947
4310	18192	24.542
4310	20325	14.468
4310	26145	20.621
4310	26150	15.648
4310	27891	10.212
4310	27886	10.358
4310	28747	45.728
4310	28560	35.857
4310	28564	52.022
4310	28629	14.697
4310	28536	58.869
4310	28640	56.901
4310	28549	40.058
4310	28634	56.4
4310	28649	3.04
4310	28745	57.809
4310	29670	23.72
4310	29669	56.743
4310	29679	23.562
4310	29675	50.306
4310	29680	39.875
4310	29678	55.186
4310	29677	58.428
4310	29676	46.524
4310	29673	42.923
4310	29674	54.551
4310	29671	63.894
4310	29681	31.469
4310	29716	55.17
4310	32356	49.178
4310	32285	52.49
4310	33013	56.8
4310	34557	47.693
4310	35600	58.26
4310	35867	46.189
4310	35776	45.267
4310	35613	40.778
4310	35814	56.815
4310	35727	55.83
4310	35856	55.677
4310	35777	52.491
4310	35800	45.831
4310	35603	56.259
4310	35861	57.178
4310	35601	58.596
4310	35833	58.09
4310	39810	16.489
4310	39800	28.141
4310	39733	11.811
4310	39812	59.923
4310	39811	52.957
4310	39799	50.543
4310	39729	38.136
4310	39744	24.965
4310	39731	12.48
4310	39753	9.601
4310	39742	54.527
4310	39749	21.506
4310	39730	50.187
4310	39870	59.366
4310	39750	15.951
4310	39737	56.617
4310	39767	59.636
4310	39739	34.629
4310	39728	39.063
4310	39743	20.651
4310	39745	9.883
4310	39740	38.553
4310	39752	32.176
4310	39751	23.103
4310	39894	14.175
4310	39732	11.469
4310	39910	46.424
4310	39734	8.296
4310	39765	25.069
4310	39736	35.072
4310	39735	13.169
4310	39738	37.927
4310	39766	61.329
4310	39746	12.467
4310	39741	48.385
4310	39747	13.38
4310	39748	19.175
4310	39764	42.572
4310	39754	15.199
4310	42481	21.839
4310	42483	60.163
4310	42480	20.513
4310	42482	51.659
4310	43247	16.316
4310	43965	14.049
4310	43963	12.269
4310	43964	11.166
4310	43962	38.577
4310	43791	22.989
4310	43790	24.084
4310	44114	52.84
4310	44135	20.702
4310	44387	40.581
4310	44795	43.091
4310	44770	39.897
4310	44720	59.076
4310	44486	41.125
4310	44692	35.109
4310	44842	51.837
4310	44915	22.091
4310	44974	59.696
4310	44971	5.294
4310	45144	37.854
4310	44914	23.005
4310	45004	15.756
4310	44951	54.73
4310	44811	28.855
4310	44837	52.565
4310	44843	52.328
4310	44812	37.672
4310	44910	36.382
4310	44836	50.989
4310	45262	51.461
4310	45274	12.034
4310	45273	6.115
4310	45265	57.629
4310	45275	36.01
4310	45281	52.209
4310	45267	16.595
4310	45586	21.027
4310	45877	58.397
4310	45715	54.794
4310	45917	42.584
4310	45913	15.601
4310	45727	46.516
4310	45748	55.086
4310	45723	46.986
4310	45993	28.232
4310	45957	53.941
4310	46176	40.922
4310	46036	33.765
4310	46074	37.055
4310	46256	52.579
4310	46172	17.933
4310	46066	45.903
4310	46189	59.499
4310	46155	16.77
4310	46270	37.772
4310	46243	43.052
4310	46708	16.978
4310	46710	16.336
4310	46709	15.051
4310	46715	19.835
4310	46758	52.979
4310	46724	89.451
4310	47819	52.014
4310	48331	10.993
4310	48254	52.712
4310	48330	13.563
4310	48061	57.733
4310	48187	33.599
4310	48510	37.133
4310	50973	41.48
4310	50917	57.418
4310	50974	41.455
4310	50976	14.408
4310	50918	57.804
4310	50972	33.74
4310	49994	58.323
4310	50547	38.363
4310	50978	20.649
4310	50383	55.716
4310	50274	43.463
4310	50952	36.828
4310	203	40.015
4310	267	34.084
4310	781	43.981
4310	927	54.488
4310	1992	16.305
4310	2171	26.645
4310	835	41.05
4310	902	15.806
4310	1988	32.302
5558	3804	35.811
5558	3772	3.838
5558	4310	21.22
5558	5715	13.164
5558	6129	47.467
5558	7326	8.028
5558	7273	6.031
5558	7961	6.514
5558	29672	61.759
5558	9111	11.672
5558	9718	10.291
5558	9783	57.114
5558	9784	17.925
5558	10836	61.157
5558	10890	39.681
5558	11849	30.837
5558	12518	10.704
5558	13323	44.106
5558	13648	56.982
5558	13802	57.668
5558	14398	30.476
5558	15969	9.361
5558	15962	59.676
5558	15711	8.416
5558	16475	58.489
5558	17076	28.512
5558	17079	16.109
5558	18087	44.831
5558	18090	19.502
5558	18192	28.966
5558	20325	4.564
5558	26145	25.046
5558	26150	29.706
5558	27891	7.379
5558	27886	16.109
5558	28747	56.127
5558	28560	40.282
5558	28564	71.619
5558	28629	21.897
5558	28536	63.294
5558	28640	61.898
5558	28549	44.482
5558	28634	61.396
5558	28649	18.328
5558	28745	62.234
5558	29670	34.119
5558	29669	67.904
5558	29679	27.986
5558	29675	48.823
5558	29680	44.3
5558	29678	52.084
5558	29677	62.852
5558	29676	50.949
5558	29673	47.348
5558	29674	57.025
5558	29671	68.319
5558	29681	35.894
5558	29716	59.594
5558	32356	59.576
5558	32285	56.914
5558	33013	61.225
5558	34557	52.118
5558	35600	62.685
5558	35867	50.614
5558	35776	49.692
5558	35613	45.203
5558	35814	61.239
5558	35727	64.353
5558	35856	56.263
5558	35777	56.916
5558	35800	50.255
5558	35603	74.042
5558	35861	61.602
5558	35601	63.02
5558	35833	62.515
5558	39810	5.35
5558	39800	8.765
5558	39733	21.325
5558	39812	64.348
5558	39811	63.988
5558	39799	60.942
5558	39729	42.561
5558	39744	35.364
5558	39731	18.232
5558	39753	8.593
5558	39742	58.951
5558	39749	29.62
5558	39730	53.319
5558	39870	63.79
5558	39750	26.183
5558	39737	67.841
5558	39767	64.06
5558	39739	39.054
5558	39728	43.487
5558	39743	31.05
5558	39745	21.052
5558	39740	42.977
5558	39752	36.601
5558	39751	27.528
5558	39894	5.557
5558	39732	5.575
5558	39910	50.849
5558	39734	10.639
5558	39765	12.148
5558	39736	39.497
5558	39735	6.337
5558	39738	42.351
5558	39766	65.753
5558	39746	7.046
5558	39741	58.784
5558	39747	25.593
5558	39748	27.568
5558	39764	46.997
5558	39754	23.757
5558	42481	32.237
5558	42483	64.587
5558	42480	2.349
5558	42482	64.576
5558	43247	7.413
5558	43965	6.272
5558	43963	5.464
5558	43964	18.721
5558	43962	43.001
5558	43791	27.414
5558	43790	34.038
5558	44114	57.265
5558	44135	30.161
5558	44387	45.889
5558	44795	47.516
5558	44770	44.322
5558	44720	64.083
5558	44486	45.549
5558	44692	39.534
5558	44842	56.262
5558	44915	26.516
5558	44974	64.121
5558	44971	19.235
5558	45144	42.279
5558	44914	27.43
5558	45004	2.996
5558	44951	59.154
5558	44811	39.254
5558	44837	56.989
5558	44843	56.753
5558	44812	42.096
5558	44910	40.807
5558	44836	55.414
5558	45262	55.885
5558	45274	7.61
5558	45273	14.028
5558	45265	62.054
5558	45275	40.435
5558	45281	62.772
5558	45267	11.522
5558	45586	32.416
5558	45877	74.176
5558	45715	71.701
5558	45917	47.008
5558	45913	7.342
5558	45727	56.915
5558	45748	53.207
5558	45723	57.385
5558	45993	38.631
5558	45957	53.32
5558	46176	45.346
5558	46036	38.189
5558	46074	41.48
5558	46256	60.282
5558	46172	22.613
5558	46066	56.301
5558	46189	63.924
5558	46155	21.451
5558	46270	42.197
5558	46243	47.476
5558	46708	21.658
5558	46710	28.421
5558	46709	29.108
5558	46715	11.909
5558	46758	57.404
5558	46724	93.875
5558	47819	56.439
5558	48331	7.864
5558	48254	57.137
5558	48330	25.082
5558	48061	62.158
5558	48187	38.023
5558	48510	41.558
5558	50973	53.748
5558	50917	61.842
5558	50974	45.88
5558	50976	22.966
5558	50918	62.229
5558	50972	38.165
5558	49994	62.748
5558	50547	42.787
5558	50978	12.697
5558	50383	60.141
5558	50274	47.888
5558	50952	47.227
5558	203	52.282
5558	267	38.509
5558	781	50.956
5558	927	58.913
5558	1992	5.406
5558	2171	3.244
5558	835	45.475
5558	902	8.491
5558	1988	36.727
5715	3804	43.569
5715	3772	12.759
5715	4310	17.447
5715	5558	14.107
5715	6129	55.225
5715	7326	7.366
5715	7273	19.575
5715	7961	7.349
5715	29672	69.518
5715	9111	15.999
5715	9718	19.19
5715	9783	62.062
5715	9784	14.152
5715	10836	61.139
5715	10890	47.44
5715	11849	38.595
5715	12518	15.031
5715	13323	50.999
5715	13648	60.907
5715	13802	65.427
5715	14398	38.235
5715	15969	16.018
5715	15962	63.833
5715	15711	12.743
5715	16475	58.442
5715	17076	36.27
5715	17079	21.16
5715	18087	52.59
5715	18090	5.653
5715	18192	36.725
5715	20325	11.276
5715	26145	32.805
5715	26150	33.736
5715	27891	14.036
5715	27886	21.16
5715	28747	52.353
5715	28560	48.041
5715	28564	58.647
5715	28629	10.761
5715	28536	71.053
5715	28640	63.527
5715	28549	52.241
5715	28634	63.025
5715	28649	14.555
5715	28745	69.993
5715	29670	30.346
5715	29669	63.369
5715	29679	35.745
5715	29675	56.931
5715	29680	52.058
5715	29678	61.812
5715	29677	65.399
5715	29676	58.708
5715	29673	55.106
5715	29674	61.176
5715	29671	76.077
5715	29681	43.653
5715	29716	67.353
5715	32356	55.803
5715	32285	64.673
5715	33013	68.983
5715	34557	59.877
5715	35600	70.444
5715	35867	58.373
5715	35776	57.451
5715	35613	52.962
5715	35814	68.998
5715	35727	62.456
5715	35856	62.303
5715	35777	61.259
5715	35800	58.014
5715	35603	62.884
5715	35861	69.361
5715	35601	70.779
5715	35833	70.273
5715	39810	9.245
5715	39800	13.092
5715	39733	25.354
5715	39812	63.802
5715	39811	59.583
5715	39799	57.168
5715	39729	50.32
5715	39744	31.59
5715	39731	23.282
5715	39753	15.251
5715	39742	66.71
5715	39749	37.379
5715	39730	56.813
5715	39870	71.549
5715	39750	30.213
5715	39737	63.243
5715	39767	71.819
5715	39739	46.812
5715	39728	51.246
5715	39743	27.277
5715	39745	17.279
5715	39740	50.736
5715	39752	44.36
5715	39751	35.286
5715	39894	9.471
5715	39732	14.308
5715	39910	58.608
5715	39734	23.876
5715	39765	16.475
5715	39736	47.256
5715	39735	19.881
5715	39738	50.11
5715	39766	73.512
5715	39746	13.703
5715	39741	55.01
5715	39747	29.622
5715	39748	35.327
5715	39764	54.756
5715	39754	27.787
5715	42481	28.464
5715	42483	72.346
5715	42480	13.563
5715	42482	58.285
5715	43247	8.544
5715	43965	19.003
5715	43963	12.121
5715	43964	7.844
5715	43962	50.76
5715	43791	35.173
5715	43790	41.797
5715	44114	61.608
5715	44135	37.92
5715	44387	47.207
5715	44795	55.274
5715	44770	52.08
5715	44720	65.701
5715	44486	53.308
5715	44692	47.293
5715	44842	64.021
5715	44915	34.274
5715	44974	71.879
5715	44971	21.108
5715	45144	50.038
5715	44914	35.188
5715	45004	12.863
5715	44951	66.913
5715	44811	35.48
5715	44837	64.748
5715	44843	64.512
5715	44812	49.855
5715	44910	48.566
5715	44836	63.173
5715	45262	63.644
5715	45274	21.571
5715	45273	19.078
5715	45265	69.812
5715	45275	48.194
5715	45281	58.834
5715	45267	2.268
5715	45586	40.175
5715	45877	65.022
5715	45715	61.42
5715	45917	54.767
5715	45913	7.615
5715	45727	53.142
5715	45748	61.711
5715	45723	53.612
5715	45993	34.857
5715	45957	60.567
5715	46176	53.105
5715	46036	45.948
5715	46074	49.239
5715	46256	59.205
5715	46172	36.02
5715	46066	52.528
5715	46189	71.683
5715	46155	34.858
5715	46270	49.956
5715	46243	55.235
5715	46708	35.065
5715	46710	36.18
5715	46709	33.138
5715	46715	16.236
5715	46758	65.162
5715	46724	101.634
5715	47819	64.197
5715	48331	21.101
5715	48254	64.896
5715	48330	29.112
5715	48061	69.917
5715	48187	45.782
5715	48510	49.317
5715	50973	48.105
5715	50917	69.601
5715	50974	53.639
5715	50976	26.996
5715	50918	69.988
5715	50972	45.923
5715	49994	70.506
5715	50547	50.546
5715	50978	17.023
5715	50383	67.9
5715	50274	55.647
5715	50952	43.453
5715	203	46.64
5715	267	46.267
5715	781	50.606
5715	927	64.999
5715	1992	9.06
5715	2171	12.925
5715	835	53.234
5715	902	4.527
5715	1988	44.485
6129	3804	23.486
6129	3772	47.718
6129	4310	59.502
6129	5558	51.548
6129	5715	57.36
6129	7326	54.812
6129	7273	43.144
6129	7961	50.518
6129	29672	19.596
6129	9111	42.796
6129	9718	37.639
6129	9783	11.468
6129	9784	56.207
6129	10836	13.268
6129	10890	14.238
6129	11849	19.994
6129	12518	53.146
6129	13323	12.507
6129	13648	10.323
6129	13802	20.949
6129	14398	21.109
6129	15969	39.918
6129	15962	13.239
6129	15711	51.229
6129	16475	9.789
6129	17076	23.39
6129	17079	36.818
6129	18087	10.374
6129	18090	61.007
6129	18192	23.837
6129	20325	45.894
6129	26145	27.639
6129	26150	27.952
6129	27891	41.637
6129	27886	36.818
6129	28747	35.375
6129	28560	8.755
6129	28564	30.466
6129	28629	55.288
6129	28536	26.575
6129	28640	15.096
6129	28549	10.025
6129	28634	14.594
6129	28649	56.61
6129	28745	20.071
6129	29670	46.927
6129	29669	25.741
6129	29679	24.344
6129	29675	14.318
6129	29680	9.822
6129	29678	11.218
6129	29677	20.689
6129	29676	5.892
6129	29673	11.271
6129	29674	9.63
6129	29671	26.155
6129	29681	15.98
6129	29716	17.431
6129	32356	27.166
6129	32285	15.43
6129	33013	19.061
6129	34557	11.186
6129	35600	20.522
6129	35867	7.036
6129	35776	9.295
6129	35613	9.127
6129	35814	24.52
6129	35727	22.19
6129	35856	11.709
6129	35777	10.77
6129	35800	4.594
